ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_NaturalSpots
7,13,15512,88.0,529.0,1.0,1.0007312495271241,0.2213977913706225,1.0,0.7694444444444445,0.8540147275815125,142.08326423701257,143.42245291445826,68.87670143089025,23.395699845941326,20.591260281974,138.594751540739,138.5572665152884,76.5610330334562,477.7559999999987,0.9838269804021056,0,0,0,1,0,0,0,87.78545642083549,528.3300025786488,13,13
7,14,13576,305.0,527.0,1.0,1.0008418824667726,0.25699496707988717,1.0,0.7735612535612536,0.8940560240458594,133.51894518748574,134.72935834479432,64.25729530566937,22.00099353292785,19.235384061671343,128.79751550398788,129.03440985820558,86.86214553088149,436.82599999999877,0.9867713330425933,0,0,0,1,0,0,0,305.2377725397761,527.1434885091338,14,14
7,15,12354,520.0,525.0,1.0,1.0014949311404502,0.28135464186630443,1.0,0.77231807951988,0.8593662447453196,127.84829458937828,128.87590930814028,60.108235708594876,20.713417685862915,18.24828759089466,122.99365045845799,122.68371680741211,76.07118337256404,425.02999999999895,0.9785346534653465,0,0,0,1,0,0,0,520.1279747450219,524.4561275700178,15,15
7,16,12135,746.0,507.0,1.0,1.0330091252541913,0.11897487564940817,-13.0,0.7408424908424909,0.317618664198698,126.56380582531247,130.11533345459327,24.0,8.224142283688762,7.280109889280518,124.63464356308971,125.66485665957461,12.561261653166303,692.9019999999981,0.9427439403356122,0,0,0,1,0,0,0,733.8215904408735,521.4668314791924,16,16
7,17,7770,954.0,544.0,1.0,1.3286443048555467,0.2600650033242354,1.0,0.5012903225806452,0.08972580727575327,116.44307912821209,129.24782396620841,16.1245154965971,4.983221085998783,4.47213595499958,118.44854767780076,112.4364021680159,-35.98505431630555,1043.173999999996,0.6583350984960812,0,0,0,1,0,0,0,950.2001287001287,517.6945945945946,17,17
7,18,1677,1142.0,475.0,1.0,4.722165684945664,0.8012569153398414,6.0,0.18315858453473133,0.1641495186589772,121.66664517747292,119.07980517283357,10.0,3.6769296864875534,3.1622776601683795,63.82915752886198,72.79564135694778,56.08974206065919,358.30399999999895,0.3049645390070922,0,0,0,1,0,0,0,1147.629099582588,516.0459153249851,18,18
7,19,15973,93.0,744.0,1.0,1.0006867587386294,0.25058212364338,1.0,0.7866922773837668,0.8806628849523124,144.68612583203245,145.06550244630873,69.72087205421343,23.82039826172413,21.0,139.8657213186991,140.06996507592538,83.96434659216627,477.41199999999867,0.9865052651082356,0,0,0,0,1,0,0,92.9411506917924,743.0527139547987,19,19
7,20,13732,311.0,742.0,1.0,1.0009134418342527,0.2655487761304654,1.0,0.7824501424501424,0.8545309092369903,134.44357216506216,135.1628647225265,64.35060217278468,22.07661285714764,19.313207915827967,129.0,129.61670191370095,78.58135704485426,449.3739999999989,0.9833506391206277,0,0,0,0,1,0,0,310.9750946693854,740.2047043402272,20,20
7,21,12739,524.0,738.0,1.0,1.0015699441056636,0.3064552970350208,1.0,0.7599021713194941,0.8606819120042186,130.330006200314,131.24404748406687,61.587336360651285,21.170552984263068,18.601075237738275,124.78520368546717,124.05918464002193,78.3928917419737,431.2719999999988,0.9803378352379851,0,0,0,0,1,0,0,524.2428762069236,737.6511500117749,21,21
7,22,12232,743.0,727.0,1.0,1.009950305831447,0.3247610500944172,0.0,0.7410638555676724,0.6448231525370297,128.63538977817,130.5450113945378,50.93132631298737,16.559931761405032,14.212670403551895,122.96556189342083,121.66284980867648,-83.72688501454755,488.23999999999864,0.957907513998199,0,0,0,0,1,0,0,737.7992969260955,735.6220568999346,22,22
7,23,9300,997.0,732.0,1.0,1.3451751370465284,0.28877094101105116,-2.0,0.5721668512366187,0.11898375153652486,128.698755666232,129.1239714383042,16.55294535724685,5.646080712165268,5.0990195135927845,121.55732820319903,123.21595905124099,9.17366433452395,991.0659999999966,0.7487018476029466,0,0,0,0,1,0,0,951.5523655913978,733.4938709677419,23,23
7,24,3004,1121.0,732.0,1.0,3.059140401622872,0.577935164020526,7.0,0.3034956556880178,0.10980886740234846,118.32501649919617,110.02272492535349,11.0,3.791700332309471,3.1622776601683795,87.05227310803038,96.56299698114677,-36.17283692805912,586.3219999999978,0.43201265549723156,0,0,0,0,1,0,0,1154.559587217044,712.0828894806924,24,24
7,25,15431,100.0,958.0,1.0,1.000750973904984,0.242087962578644,1.0,0.7709332533972821,0.848333169131654,142.06302859876035,144.12841496387864,68.41052550594829,23.326585870491876,20.518284528683193,138.0,137.83726522595904,71.70656453819032,478.09999999999866,0.9824282167186605,0,0,0,0,0,1,0,99.98101224807206,957.3069794569374,25,25
7,26,13516,316.0,955.0,1.0,1.0007213953241676,0.2562897184723081,1.0,0.7819044313317135,0.9041826805686157,133.20330523611034,134.2013412749664,64.1404708432983,21.994481709040343,19.235384061671343,128.0,128.75431623343616,78.20896841923708,433.4119999999987,0.9868574766355137,0,0,0,0,0,1,0,315.8612015389168,954.9160994377035,26,26
7,27,13051,521.0,943.0,1.0,1.0025647002384463,0.2864151685872139,-1.0,0.7726599964478125,0.7998175767865954,131.57119791824246,132.84953895290718,51.884487084291386,17.4827930071094,15.231546211727817,125.91694454312702,126.05910224181945,79.53256398394501,452.82599999999877,0.980099128867528,0,0,0,0,0,1,0,529.3605853957552,953.0258983985901,27,27
7,28,11034,722.0,979.0,1.0,1.10052035607655,0.391084026661231,-5.0,0.70110560426992,0.23594074572233975,129.16385729727335,129.634100452003,25.019992006393608,8.333217723056444,7.615773105863909,120.99111820679857,118.87659894025556,82.4125260137545,766.6019999999974,0.8927545612686598,0,0,0,0,0,1,0,742.8162950879101,950.2445169476165,28,28
7,29,4999,919.0,917.0,1.0,2.2782101689723535,0.47537819325220193,8.0,0.3656110582900607,0.06627908107946476,127.63957600942915,123.82245353731285,12.649110640673518,3.831531166027012,3.605551275463989,108.26471518880606,112.29494385316418,57.76655582493803,973.5499999999964,0.46431059304323596,0,0,0,0,0,1,0,955.9255851170234,939.6851370274055,29,29
7,30,1360,1130.0,913.0,1.0,4.848196510255715,0.8739861722303124,5.0,0.19710144927536233,0.18680313469626914,116.36801782540489,93.17188417113823,10.44030650891055,3.6527422797221742,3.0,69.14139695908308,56.54913024669941,5.267462882911646,302.46999999999923,0.3037070120589549,0,0,0,0,0,1,0,1150.8294117647058,927.2338235294118,30,30
7,31,14912,105.0,1172.0,1.0,1.0007704984022576,0.25712780314374695,1.0,0.7831932773109244,0.8656292518582974,139.92738278029745,140.81193131265547,67.06713054842886,22.959906759364767,20.12461179749811,135.0,135.222661346067,83.13127383326861,465.27199999999874,0.9838033976579253,0,0,0,0,0,0,1,105.24208690987125,1170.839994635193,31,31
7,32,12728,321.0,1168.0,1.0,1.0007114021058088,0.2377701523884194,1.0,0.7891865079365079,0.8766895142767246,128.95960781925177,129.6919426949878,61.84658438426491,21.22238887543854,18.681541692269406,125.0,125.26123295326727,86.86369930133141,427.13199999999887,0.9826674387183941,0,0,0,0,0,0,1,321.17284726587053,1166.8279384035197,32,32
7,33,12282,534.0,1163.0,1.0,1.0018179005627768,0.27480376836073134,1.0,0.7736692913385826,0.8399962623427983,127.3752764077712,129.1394595001853,59.36328831862332,20.498740745667927,18.027756377319946,123.1331672469597,122.4713705850425,69.40866171346555,428.64799999999894,0.973911664419951,0,0,0,0,0,0,1,534.7007816316561,1163.6801009607557,33,33
7,34,8755,734.0,1151.0,1.0,1.2939498062414645,0.3545390187464359,-5.0,0.5842119311357267,0.07939345316827637,123.84943204793952,127.61269529321916,18.681541692269406,5.2677430714334,4.47213595499958,116.96711562308492,115.80432411041588,70.6563946018392,1177.1739999999963,0.7314729718439301,0,0,0,0,0,0,1,749.6416904625928,1159.2373500856654,34,34
7,35,2789,941.0,1173.0,1.0,3.442335764782044,0.4967612436234569,19.0,0.19368055555555555,0.05030921044360543,117.89288865347434,123.13001258832064,9.219544457292887,2.8971542672467803,2.23606797749979,99.8339745372792,102.31773412121237,52.38571839966772,834.6519999999966,0.283622311486246,0,0,0,0,0,0,1,951.4793832915024,1152.1889566152743,35,35
7,36,213,1204.0,1188.0,1.0,28.29231784459507,0.9861431144425269,3.0,0.06261022927689594,0.3677122810255438,122.0099608590415,82.0,6.4031242374328485,2.3128477541354973,2.0,25.3207889886707,20.241065600182946,64.47767420063812,85.31800000000004,0.15047686329918758,0,0,0,0,0,0,1,1194.530516431925,1171.9107981220657,36,36
8,1,14301,99.0,102.0,1.0,1.0003145377738947,0.1772089773337321,1.0,0.7733614536015574,0.8661095194621312,135.78831542265834,137.44089638822936,66.40783086353596,22.53421643392334,19.79898987322333,133.0,133.63922717288736,-76.02716419778068,455.5139999999987,0.9843072475738177,0,1,0,0,0,0,0,98.57800153835396,101.99307740717433,1,1
8,2,13302,315.0,102.0,1.0,1.000309916131619,0.16416491220340143,1.0,0.7751748251748252,0.8649277415073953,130.81493661338965,131.97348218486925,63.631753079732135,21.71017438093179,19.06563538249162,128.7864168942928,129.04015830791394,-67.43897563188878,439.61599999999885,0.9830758997856772,0,1,0,0,0,0,0,314.62261314088107,101.85536009622614,2,2
8,3,12965,529.0,101.0,1.0,1.000538052210339,0.16734621587625467,1.0,0.7791466346153846,0.8769349685221337,129.19770702872628,130.39171752837677,62.289646009589745,21.34170751378947,18.788294228055936,126.6923076923077,127.37578570746348,-71.92022394786572,431.02999999999884,0.9830906885047013,0,1,0,0,0,0,0,528.0355572695719,101.621133821828,3,3
8,4,12505,743.0,82.0,1.0,1.0020918941884973,0.2049473638813737,0.0,0.775359623015873,0.8041317161318472,127.43828760111965,129.63024338479042,44.28317965096906,16.842271868561728,15.524174696260024,124.84154507515458,124.7331545825437,-52.90682473837306,442.0619999999989,0.9713375796178345,0,1,0,0,0,0,0,742.6933226709316,101.2359056377449,4,4
8,5,9044,914.0,119.0,1.0,1.2774871218890504,0.42814099295854335,-2.0,0.5607291214582429,0.16473208613854748,127.0401244832479,133.25539388707685,16.0312195418814,6.104664631960468,6.0,116.33266111092247,114.80767873574932,-20.781710365100476,830.6079999999971,0.7556502485691607,0,1,0,0,0,0,0,960.5713180008846,99.281291463954,5,5
8,6,3006,1198.0,50.0,1.0,2.5881562305235533,0.815156721284081,3.0,0.3640988372093023,0.2199955240539169,121.60430289333299,116.51609330903607,13.92838827718412,5.059085435288606,4.47213595499958,68.80422250790981,70.43813331628414,34.37734720495244,414.37399999999883,0.5097939455609259,0,1,0,0,0,0,0,1187.670991350632,67.45342648037258,6,6
8,7,13118,98.0,317.0,1.0,1.0001742352403789,0.13132138407000984,1.0,0.7822301729278474,0.8743671876461208,129.58060564894933,130.59862173851607,63.56886030125127,21.609592854230314,19.0,128.0,128.4584178981879,-64.69895154186842,434.20199999999875,0.9830267151260821,0,0,1,0,0,0,0,98.13729227016313,316.96973624028055,7,7
8,8,12112,313.0,318.0,1.0,1.0004756663984413,0.1744486263920863,1.0,0.7629606299212598,0.8572159760359944,124.95152304056357,126.19429464123962,60.4648658313239,20.702830149358128,18.24828759089466,122.27188705765886,123.0355509780909,-63.39985878313891,421.3739999999989,0.981563272417845,0,0,1,0,0,0,0,313.1420904887715,318.28888705416114,8,8
8,9,11693,526.0,317.0,1.0,1.0008580054723872,0.21246117123227684,1.0,0.7792216446754632,0.8464420118851484,123.2573976714194,124.73972903610141,59.09314681077663,20.231166055361804,17.804493814764857,119.80864109731986,120.44337085145102,-56.92779692486552,416.647999999999,0.9804217498847109,0,0,1,0,0,0,0,526.4282904301718,317.29008808688957,9,9
8,10,10688,774.0,322.0,1.0,1.0789832947755664,0.3376757389344226,-3.0,0.7302042768326843,0.3648123741161401,124.5694696086955,124.42266674525185,26.076809620810597,9.365772054948703,8.94427190999916,116.52660265191028,117.25257048210332,-17.96735480653273,606.7619999999981,0.9168739812987902,0,0,1,0,0,0,0,739.7539296407185,315.6215381736527,10,10
8,11,6483,1003.0,330.0,1.0,1.6288555026139644,0.5817522034072756,4.0,0.459885081932326,0.09460830139936727,127.00135410982111,127.57742747053649,13.416407864998739,4.596942625288947,4.123105625617661,106.46601614815141,103.29859305797412,4.105892551960697,927.9579999999969,0.6146480208580233,0,0,1,0,0,0,0,957.9217954650625,320.1722967761839,11,11
8,12,3755,1214.0,294.0,1.0,3.2083327452767727,0.8059417588127035,6.0,0.27063063063063064,0.11770816325949145,150.45633868955508,127.57742747053649,13.45362404707371,4.36887404852272,4.0,82.463266069084,89.06937498235159,-27.68965897336428,633.1499999999978,0.4341542374841022,0,0,1,0,0,0,0,1161.5238348868177,304.2556591211718,12,12
8,13,11594,97.0,532.0,1.0,1.0003053200258674,0.16358552194407272,1.0,0.7789572695511959,0.8689329293028902,122.12826894637409,123.22743201089601,59.22837157984339,20.27799007133904,17.804493814764857,119.69811592029909,120.48309817234461,-62.74534715566912,409.475999999999,0.98166885398586,0,0,0,1,0,0,0,97.40115577022598,531.0357081248922,13,13
8,14,11773,311.0,532.0,1.0,1.0003928326780085,0.17564625263960096,1.0,0.7845528455284553,0.8737918493149109,123.1998607956495,124.45481107614924,59.90826320300064,20.46230163906493,18.0,120.91525958289962,121.28451540495654,-68.34052493239398,411.475999999999,0.9826391786996077,0,0,0,1,0,0,0,311.17455194088166,531.6079164189247,14,14
8,15,11463,525.0,531.0,1.0,1.0006831751589385,0.14088922984824584,1.0,0.7766260162601626,0.8601312749651677,121.2476827117208,123.06502346320826,58.52349955359813,19.996203206353833,17.4928556845359,119.0,120.03828142817629,-66.57068496071423,409.23399999999896,0.9783220960996843,0,0,0,1,0,0,0,525.3008810956992,531.1627846113582,15,15
8,16,9922,727.0,561.0,1.0,1.0967661849168822,0.24606946265491877,-7.0,0.6666666666666666,0.22507731242452997,119.33051786448037,123.13001258832064,26.627053911388696,7.719431593561272,6.708203932499369,113.40851414597354,115.66136649599119,-43.1583698930196,744.2839999999978,0.885971961782302,0,0,0,1,0,0,0,739.6900826446281,531.4116105623866,16,16
8,17,3898,956.0,523.0,1.0,2.6524952426255433,0.6510502579860825,7.0,0.2953030303030303,0.09292099551942813,129.0302922764789,121.07848694132248,11.704699910719626,3.937088853772202,3.605551275463989,98.53086968663762,97.93845948004493,22.46763728120641,726.0539999999974,0.41242130878696504,0,0,0,1,0,0,0,955.1975371985634,532.0931246793227,17,17
8,18,677,1199.0,566.0,1.0,13.81439130766556,0.991168123672731,4.0,0.08742252066115702,0.2864883715379848,152.70681712901325,117.38824472663352,9.848857801796104,3.2441684580642134,2.8284271247461903,34.16822881053129,20.250645926767913,46.23120628981095,172.3239999999999,0.2298811544991511,0,0,0,1,0,0,0,1178.0251107828656,542.3751846381093,18,18
8,19,12758,96.0,745.0,1.0,1.0002244341069146,0.10068663674702706,1.0,0.7726501937984496,0.8645938398597672,127.56626961282079,128.75169901791588,62.76941930590086,21.270867247295122,18.681541692269406,126.72212337127301,126.91800183665875,-49.9883006217278,430.61599999999885,0.9827831914647771,0,0,0,0,1,0,0,96.16703245022731,745.0661545696818,19,19
8,20,12681,311.0,745.0,1.0,1.0003492417176054,0.17537103592720502,1.0,0.7740340596960263,0.8667186086520269,127.85301715593144,128.5496013218244,62.20128616033595,21.23281784929825,18.681541692269406,125.18574962875111,125.87160380551676,-47.34937669110967,428.78799999999893,0.9846261355695319,0,0,0,0,1,0,0,311.0519675104487,744.6560208185474,20,20
8,21,11905,524.0,743.0,1.0,1.0011967376923223,0.1582938971939246,1.0,0.76192,0.8544065594040283,123.75583933043265,125.44720004846661,59.22837157984339,20.243102118089524,17.804493814764857,121.62236636408618,122.1955307496201,-70.26972425125604,418.4439999999989,0.9773016459385133,0,0,0,0,1,0,0,523.8363712725745,744.8688786224276,21,21
8,22,10686,712.0,732.0,1.0,1.0330485207024664,0.3919169116877843,-2.0,0.7063255998413642,0.4124551415242195,123.17889719676201,125.2078272313676,33.734255586866,11.460251776310667,10.0,115.22239199097908,113.32466135898554,39.5276458166419,570.5899999999983,0.9138800992046524,0,0,0,0,1,0,0,735.2801796743403,746.1021897810219,22,22
8,23,5825,950.0,717.0,1.0,2.0649494273210105,0.6291290533285289,5.0,0.40006868131868134,0.09694116218225403,137.93940165150804,129.65338406690356,13.152946437965905,4.612105968204411,4.123105625617661,110.63463514538174,107.22041617943701,69.50271891042479,868.9579999999969,0.525959367945824,0,0,0,0,1,0,0,954.5175965665236,747.2592274678111,23,23
8,24,3831,1136.0,758.0,1.0,2.8083479619914504,0.6935376475399117,7.0,0.3388766032728881,0.11259814131348189,134.07058124277168,126.24579200908045,12.083045973594572,4.319629657947738,4.0,92.43571978435477,96.5871797859844,55.57729676339544,653.8759999999977,0.4471810435391619,0,0,0,0,1,0,0,1157.927695118768,742.6904202558079,24,24
8,25,12418,97.0,958.0,1.0,1.000256640005675,0.16212486509686913,1.0,0.794752,0.8858217307063234,126.37203989252143,127.81236246936366,61.814237842102365,21.044272369704192,18.439088914585774,124.0,124.70016951507871,-53.72086656928905,419.7179999999989,0.9852427800698191,0,0,0,0,0,1,0,96.68755033016589,957.6637944918666,25,25
8,26,11240,310.0,959.0,1.0,1.0004188275209707,0.10744660842305402,1.0,0.7677071238303395,0.8793196038680462,119.79664940892619,120.93386622447825,58.309518948453004,19.93099731480825,17.4928556845359,118.51160280748886,119.1031293638253,-37.032860073753234,400.7879999999989,0.9810168012219075,0,0,0,0,0,1,0,309.5944839857651,958.8063167259786,26,26
8,27,10864,541.0,972.0,1.0,1.0050742623321993,0.22659114507069822,-2.0,0.7607843137254902,0.7205732888383346,119.25041329479232,120.3536455617361,37.20215047547655,12.944022169433289,12.041594578792296,116.10693347083111,116.14870593580548,-9.22057324300915,435.27199999999885,0.9707800911446701,0,0,0,0,0,1,0,522.6524300441827,960.097293814433,27,27
8,28,9383,760.0,967.0,1.0,1.1373997846408717,0.27761278572424813,-8.0,0.6570728291316527,0.16260860122385173,118.68152867862345,122.24974437601087,17.4928556845359,6.218919255067383,5.830951894845301,111.39575260587873,114.016520066615,-48.1932437656775,851.5379999999973,0.8557227542179661,0,0,0,0,0,1,0,736.5747628690184,961.0240861131834,28,28
8,29,3149,961.0,996.0,1.0,3.3343247341393094,0.5827241437528238,10.0,0.23605697151424287,0.0675045886991901,126.68298841084066,119.57006314291216,10.63014581273465,3.2631301934702193,2.8284271247461903,107.98761466545896,102.95146757356905,-64.5541396465336,765.6399999999974,0.31152000791413165,0,0,0,0,0,1,0,951.1937122896157,962.0568434423626,29,29
8,30,1651,1147.0,965.0,1.0,5.761859839635673,0.6629637911966871,7.0,0.1484178353110392,0.12026665654991808,124.38863892943507,109.88175462741756,9.0,3.08512744998913,2.8284271247461903,79.25242478335274,93.12373639132461,-38.80604832889141,415.34199999999873,0.2334228757245864,0,0,0,0,0,1,0,1170.6741368867354,955.2907328891581,30,30
